opearator,operatorcode,flightNo,source,depttime,dest,arrivaltime,days,stop
Indigo, IND,6E+125,AHMEDABAD,645,KOLKATA,920,1234567,0
Indigo, IND,6E  958,AHMEDABAD,540,KOLKATA,1320,1234567,3
Indigo, IND,6E+237,AHMEDABAD,1840,JAIPUR,1955,1234567,0
Indigo, IND,6E+252,AHMEDABAD,1215,INDORE,1340,123456,0
Indigo, IND,6E  371,AHMEDABAD,1945,HYDERABAD,2135,1234567,0
Indigo, IND,6E  879,AHMEDABAD,625,HYDERABAD,815,1234567,0
Indigo, IND,6E  683,AHMEDABAD,530,HYDERABAD,1010,1234567,1
Indigo, IND,6E  958,AHMEDABAD,540,GUWAHATI,1025,1234567,1
Indigo, IND,6E+161,AHMEDABAD,1405,GOA,1550,7,0
Indigo, IND,6E+161,AHMEDABAD,1310,GOA,1455,123456,0
Indigo, IND,6E  967,AHMEDABAD,2155,DELHI,2340,1234567,0
Indigo, IND,6E  728,AHMEDABAD,2140,DELHI,2315,1234567,0
Indigo, IND,6E+166,AHMEDABAD,1940,DELHI,2115,1234567,0
Indigo, IND,6E+162,AHMEDABAD,1825,DELHI,2005,7,0
Indigo, IND,6E+162,AHMEDABAD,1810,DELHI,1945,123456,0
Indigo, IND,6E+202,AHMEDABAD,1605,DELHI,2130,123457,2
Indigo, IND,6E  518,AHMEDABAD,840,DELHI,1030,1234567,0
Indigo, IND,6E  962,AHMEDABAD,710,DELHI,835,1234567,0
Indigo, IND,6E+158,AHMEDABAD,620,DELHI,750,1234567,0
Indigo, IND,6E  683,AHMEDABAD,530,DELHI,700,1234567,0
Indigo, IND,6E+214,AHMEDABAD,920,COCHIN,1320,1234567,1
Indigo, IND,6E  683,AHMEDABAD,530,COCHIN,1210,1234567,2
Indigo, IND,6E  574,AHMEDABAD,2210,CHENNAI(MADRAS),5,1234567,0
Indigo, IND,6E+238,AHMEDABAD,955,CHENNAI(MADRAS),1220,1234567,0
Indigo, IND,6E+153,AHMEDABAD,2025,BANGALORE,2235,1234567,0
Indigo, IND,6E  758,AHMEDABAD,1420,BANGALORE,1605,7,0
Indigo, IND,6E  758,AHMEDABAD,1255,BANGALORE,1500,2,0
Indigo, IND,6E  758,AHMEDABAD,1240,BANGALORE,1445,13456,0
Indigo, IND,6E  531,AHMEDABAD,850,BANGALORE,1055,1234567,0
Indigo, IND,6E  958,AHMEDABAD,540,BANGALORE,1620,1234567,4
Indigo, IND,6E  958,AHMEDABAD,540,BAGDOGRA,1150,1234567,2
Indigo, IND,6E  885,AGARTALA,900,VIZAG,1225,1234567,1
Indigo, IND,6E  373,AGARTALA,1720,KOLKATA,1810,1234567,0
Indigo, IND,6E  362,AGARTALA,1425,KOLKATA,1515,2357,0
Indigo, IND,6E  358,AGARTALA,1245,KOLKATA,1515,146,1
Indigo, IND,6E+275,AGARTALA,1235,KOLKATA,1330,1234567,0
Indigo, IND,6E  762,AGARTALA,1015,KOLKATA,1110,1234567,0
Indigo, IND,6E  885,AGARTALA,900,KOLKATA,1000,1234567,0
Indigo, IND,6E  358,AGARTALA,1245,IMPHAL,1335,146,0
Indigo, IND,6E  316,AGARTALA,1545,HYDERABAD,2150,1234567,2
Indigo, IND,6E  316,AGARTALA,1545,GUWAHATI,1625,1234567,0
Indigo, IND,6E  762,AGARTALA,1015,DELHI,1405,1234567,1
Indigo, IND,6E+275,AGARTALA,1235,COIMBATORE,1810,1234567,2
Indigo, IND,6E+275,AGARTALA,1235,CHENNAI(MADRAS),1630,1234567,1
Indigo, IND,6E  316,AGARTALA,1545,BANGALORE,2000,1234567,1
Jet, JTA,9W  980,VIZAG,2020,MUMBAI  (BOMBAY),2220,1234567,0
Jet, JTA,9W  982,VIZAG,910,DELHI,1130,1234567,0
Jet, JTA,9W  2423,VARANASI,1240,KHAJURAHO,1330,1234567,0
Jet, JTA,9W  746,VARANASI,1605,DELHI,1730,2,0
Jet, JTA,9W  2424,VARANASI,1520,DELHI,1655,1234567,0
Jet, JTA,9W  461,VADODARA,1605,MUMBAI  (BOMBAY),1710,1234567,0
Jet, JTA,9W  397,VADODARA,710,MUMBAI  (BOMBAY),805,1234567,0
Jet, JTA,9W  461,VADODARA,1605,CHENNAI(MADRAS),1955,1234567,1
Jet, JTA,9W  397,VADODARA,710,BANGALORE,1040,1234567,1
Jet, JTA,9W  2074,UDAIPUR,1805,MUMBAI  (BOMBAY),1935,1234567,0
Jet, JTA,9W  2094,UDAIPUR,655,MUMBAI  (BOMBAY),815,1234567,0
Jet, JTA,9W  2630,UDAIPUR,1425,DELHI,1535,1234567,0
Jet, JTA,9W  389,TRIVANDRUM,935,MUMBAI  (BOMBAY),1145,1234567,0
Jet, JTA,9W  824,TRIVANDRUM,610,DELHI,1045,1234567,1
Jet, JTA,9W  824,TRIVANDRUM,610,BANGALORE,715,1234567,0
Jet, JTA,9W  2790,TRICHY,2205,CHENNAI(MADRAS),2310,6,0
Jet, JTA,9W  2790,TRICHY,2140,CHENNAI(MADRAS),2245,123457,0
Jet, JTA,9W  2408,TRICHY,1750,CHENNAI(MADRAS),1855,1234567,0
Jet, JTA,9W  2406,TRICHY,1450,CHENNAI(MADRAS),1555,1234567,0
Jet, JTA,9W  2751,TRICHY,1150,CHENNAI(MADRAS),1305,1234567,0
Jet, JTA,9W  2788,TRICHY,745,CHENNAI(MADRAS),850,1234567,0
Jet, JTA,9W  608,SRINAGAR,1335,JAMMU,1425,1234567,0
Jet, JTA,9W  604,SRINAGAR,1415,DELHI,1540,1234567,0
Jet, JTA,9W  608,SRINAGAR,1335,DELHI,1625,1234567,1
Jet, JTA,9W  9802,SILCHAR,1200,KOLKATA,1325,6,0
Jet, JTA,9W  2876,SILCHAR,945,KOLKATA,1125,1234567,0
Jet, JTA,9W  2878,SILCHAR,710,GUWAHATI,800,1234567,0
Jet, JTA,9W  2760,RAJAHMUNDRY,1445,HYDERABAD,1600,1234567,0
Jet, JTA,9W  2796,RAJAHMUNDRY,1125,HYDERABAD,1240,1234567,0
Jet, JTA,9W  2798,RAJAHMUNDRY,805,HYDERABAD,925,1234567,0
Jet, JTA,9W  2968,RAJAHMUNDRY,1805,CHENNAI(MADRAS),1915,1234567,0
Jet, JTA,9W  378,RAIPUR,850,MUMBAI  (BOMBAY),1050,1234567,0
Jet, JTA,9W  617,PUNE,1740,MUMBAI  (BOMBAY),1820,1234567,0
Jet, JTA,9W  617,PUNE,1740,KOLKATA,2155,1234567,1
Jet, JTA,9W  2491,PUNE,1200,INDORE,1320,123457,0
Jet, JTA,9W  2821,PUNE,2150,HYDERABAD,2310,1234567,0
Jet, JTA,9W  2573,PUNE,550,HYDERABAD,725,1234567,0
Jet, JTA,9W  372,PUNE,1955,DELHI,2210,1234567,0
Jet, JTA,9W  786,PUNE,1735,DELHI,1945,6,0
Jet, JTA,9W  786,PUNE,1530,DELHI,1735,123457,0
Jet, JTA,9W  366,PUNE,1110,DELHI,1325,123457,0
Jet, JTA,9W  366,PUNE,1045,DELHI,1255,6,0
Jet, JTA,9W  374,PUNE,735,DELHI,940,1234567,0
Jet, JTA,9W  364,PUNE,530,DELHI,740,123457,0
Jet, JTA,9W  364,PUNE,520,DELHI,730,6,0
Jet, JTA,9W  494,PUNE,2000,CHENNAI(MADRAS),2150,1234567,0
Jet, JTA,9W  2492,PUNE,1545,CHENNAI(MADRAS),1730,123457,0
Jet, JTA,9W  2842,PUNE,1335,BANGALORE,1510,2,0
Jet, JTA,9W  2842,PUNE,1125,BANGALORE,1300,13457,0
Jet, JTA,9W  2842,PUNE,1045,BANGALORE,1220,6,0
Jet, JTA,9W  614,PORT,1445,CHENNAI(MADRAS),1655,6,0
Jet, JTA,9W  614,PORT,1425,CHENNAI(MADRAS),1640,123457,0
Jet, JTA,9W  2683,PATNA,1815,KOLKATA,1945,1234567,0
Jet, JTA,9W  731,PATNA,1640,DELHI,1820,1234567,0
Jet, JTA,9W  728,PATNA,1340,DELHI,1525,1234567,0
Jet, JTA,9W  979,MUMBAI,635,VIZAG,840,1234567,0
Jet, JTA,9W  460,MUMBAI,1400,VADODARA,1515,1234567,0
Jet, JTA,9W  341,MUMBAI,535,VADODARA,640,1234567,0
Jet, JTA,9W  2073,MUMBAI,1605,UDAIPUR,1725,1234567,0
Jet, JTA,9W  2093,MUMBAI,510,UDAIPUR,625,1234567,0
Jet, JTA,9W  388,MUMBAI,640,TRIVANDRUM,900,1234567,0
Jet, JTA,9W  377,MUMBAI,635,RAIPUR,820,1234567,0
Jet, JTA,9W  618,MUMBAI,1005,PUNE,1050,123457,0
Jet, JTA,9W  618,MUMBAI,925,PUNE,1010,6,0
Jet, JTA,9W  435,MUMBAI,2030,MANGALORE,2155,1234567,0
Jet, JTA,9W  437,MUMBAI,1635,MANGALORE,1810,134567,0
Jet, JTA,9W  431,MUMBAI,1405,MANGALORE,1530,1234567,0
Jet, JTA,9W  433,MUMBAI,855,MANGALORE,1025,1234567,0
Jet, JTA,9W  719,MUMBAI,1435,LUCKNOW,1655,1234567,0
Jet, JTA,9W  359,MUMBAI,1055,LUCKNOW,1310,1234567,0
Jet, JTA,9W  617,MUMBAI,1905,KOLKATA,2155,1234567,0
Jet, JTA,9W  625,MUMBAI,1810,KOLKATA,2105,1234567,0
Jet, JTA,9W  623,MUMBAI,1255,KOLKATA,1535,123456,0
Jet, JTA,9W  623,MUMBAI,1255,KOLKATA,1535,7,0
Jet, JTA,9W  629,MUMBAI,755,KOLKATA,1050,1234567,0
Jet, JTA,9W  615,MUMBAI,705,KOLKATA,945,1234567,0
Jet, JTA,9W  619,MUMBAI,605,KOLKATA,850,123456,0
Jet, JTA,9W  619,MUMBAI,605,KOLKATA,850,7,0
Jet, JTA,9W  484,MUMBAI,230,KOLKATA,510,1234567,0
Jet, JTA,9W  412,MUMBAI,1120,JODHPUR,1300,1234567,0
Jet, JTA,9W  416,MUMBAI,1815,JAIPUR,2015,1234567,0
Jet, JTA,9W  2053,MUMBAI,1420,JAIPUR,1610,1234567,0
Jet, JTA,9W  2055,MUMBAI,555,JAIPUR,720,1234567,0
Jet, JTA,9W  2385,MUMBAI,1900,INDORE,2025,1234567,0
Jet, JTA,9W  455,MUMBAI,1940,HYDERABAD,2105,1234567,0
Jet, JTA,9W  721,MUMBAI,1835,HYDERABAD,2005,1234567,0
Jet, JTA,9W  459,MUMBAI,1600,HYDERABAD,1730,1234567,0
Jet, JTA,9W  2601,MUMBAI,1015,HYDERABAD,1145,234567,0
Jet, JTA,9W  2601,MUMBAI,1005,HYDERABAD,1130,1,0
Jet, JTA,9W  457,MUMBAI,720,HYDERABAD,850,123456,0
Jet, JTA,9W  457,MUMBAI,720,HYDERABAD,850,7,0
Jet, JTA,9W  445,MUMBAI,2115,GOA,2225,1234567,0
Jet, JTA,9W  426,MUMBAI,1640,GOA,1750,123456,0
Jet, JTA,9W  2384,MUMBAI,1520,GOA,1640,1234567,0
Jet, JTA,9W  626,MUMBAI,1250,GOA,1405,123456,0
Jet, JTA,9W  626,MUMBAI,1250,GOA,1405,7,0
Jet, JTA,9W  475,MUMBAI,1110,GOA,1230,123457,0
Jet, JTA,9W  479,MUMBAI,515,GOA,630,1234567,0
Jet, JTA,9W  446,MUMBAI,230,GOA,340,2,0
Jet, JTA,9W  361,MUMBAI,2115,DELHI,2320,1234567,0
Jet, JTA,9W  309,MUMBAI,1930,DELHI,2135,1234567,0
Jet, JTA,9W  311,MUMBAI,1800,DELHI,2010,1234567,0
Jet, JTA,9W  353,MUMBAI,1700,DELHI,1905,1234567,0
Jet, JTA,9W  357,MUMBAI,1630,DELHI,1835,7,0
Jet, JTA,9W  357,MUMBAI,1630,DELHI,1835,123456,0
Jet, JTA,9W  305,MUMBAI,1500,DELHI,1710,1234567,0
Jet, JTA,9W  351,MUMBAI,1305,DELHI,1515,1234567,0
Jet, JTA,9W  307,MUMBAI,1140,DELHI,1350,123457,0
Jet, JTA,9W  331,MUMBAI,955,DELHI,1220,1234567,0
Jet, JTA,9W  337,MUMBAI,900,DELHI,1105,1234567,0
Jet, JTA,9W  355,MUMBAI,830,DELHI,1035,1234567,0
Jet, JTA,9W  333,MUMBAI,800,DELHI,1005,1234567,0
Jet, JTA,9W  346,MUMBAI,730,DELHI,935,1234567,0
Jet, JTA,9W  301,MUMBAI,700,DELHI,905,1234567,0
Jet, JTA,9W  390,MUMBAI,605,DELHI,810,1234567,0
Jet, JTA,9W  339,MUMBAI,250,DELHI,500,1234567,0
Jet, JTA,9W  701,MUMBAI,1150,DEHRADUN,1410,1234567,0
Jet, JTA,9W  423,MUMBAI,1805,COIMBATORE,2000,1234567,0
Jet, JTA,9W  429,MUMBAI,1045,COIMBATORE,1235,1234567,0
Jet, JTA,9W  403,MUMBAI,1330,COCHIN,1530,1234567,0
Jet, JTA,9W  407,MUMBAI,915,COCHIN,1130,1234567,0
Jet, JTA,9W  405,MUMBAI,620,COCHIN,825,1234567,0
Jet, JTA,9W  487,MUMBAI,2100,CHENNAI(MADRAS),2250,1234567,0
Jet, JTA,9W  467,MUMBAI,1915,CHENNAI(MADRAS),2120,1234567,0
Jet, JTA,9W  461,MUMBAI,1750,CHENNAI(MADRAS),1955,1234567,0
Jet, JTA,9W  469,MUMBAI,1530,CHENNAI(MADRAS),1730,1234567,0
Jet, JTA,9W  481,MUMBAI,1315,CHENNAI(MADRAS),1515,1234567,0
Jet, JTA,9W  485,MUMBAI,1030,CHENNAI(MADRAS),1230,1234567,0
Jet, JTA,9W  350,MUMBAI,825,CHENNAI(MADRAS),1050,1234567,0
Jet, JTA,9W  465,MUMBAI,700,CHENNAI(MADRAS),905,1234567,0
Jet, JTA,9W  463,MUMBAI,255,CHENNAI(MADRAS),455,1234567,0
Jet, JTA,9W  653,MUMBAI,1510,CHANDIGARH,1730,1234567,0
Jet, JTA,9W  489,MUMBAI,935,CHANDIGARH,1155,1234567,0
Jet, JTA,9W  421,MUMBAI,915,CALICUT,1110,1234567,0
Jet, JTA,9W  340,MUMBAI,1525,BHUJ,1645,1234567,0
Jet, JTA,9W  2535,MUMBAI,625,BHUJ,745,1234567,0
Jet, JTA,9W  440,MUMBAI,1425,BHOPAL,1600,1234567,0
Jet, JTA,9W  2625,MUMBAI,540,BHOPAL,710,1,0
Jet, JTA,9W  2625,MUMBAI,540,BHOPAL,740,234567,0
Jet, JTA,9W  495,MUMBAI,2125,BANGALORE,2305,1234567,0
Jet, JTA,9W  477,MUMBAI,2020,BANGALORE,2155,1234567,0
Jet, JTA,9W  483,MUMBAI,1820,BANGALORE,2000,1234567,0
Jet, JTA,9W  335,MUMBAI,1600,BANGALORE,1745,1234567,0
Jet, JTA,9W  415,MUMBAI,1455,BANGALORE,1640,1234567,0
Jet, JTA,9W  394,MUMBAI,1340,BANGALORE,1525,1234567,0
Jet, JTA,9W  397,MUMBAI,845,BANGALORE,1040,1234567,0
Jet, JTA,9W  411,MUMBAI,635,BANGALORE,820,1234567,0
Jet, JTA,9W  313,MUMBAI,515,AURANGABAD,615,1234567,0
Jet, JTA,9W  390,MUMBAI,605,AMRITSAR,1005,1234567,1
Jet, JTA,9W  385,MUMBAI,2045,AHMEDABAD,2200,1234567,0
Jet, JTA,9W  323,MUMBAI,1735,AHMEDABAD,1850,1234567,0
Jet, JTA,9W  327,MUMBAI,740,AHMEDABAD,900,1234567,0
Jet, JTA,9W  329,MUMBAI,520,AHMEDABAD,630,1234567,0
Jet, JTA,9W  2001,MUMBAI,235,AHMEDABAD,345,1234567,0
Jet, JTA,9W  438,MANGALORE,1725,MUMBAI  (BOMBAY),1900,134567,0
Jet, JTA,9W  432,MANGALORE,1605,MUMBAI  (BOMBAY),1730,1234567,0
Jet, JTA,9W  434,MANGALORE,1055,MUMBAI  (BOMBAY),1235,1234567,0
Jet, JTA,9W  436,MANGALORE,835,MUMBAI  (BOMBAY),1010,1234567,0
Jet, JTA,9W  839,MANGALORE,700,DELHI,1150,1234567,1
Jet, JTA,9W  2402,MANGALORE,2250,BANGALORE,5,1234567,0
Jet, JTA,9W  2736,MANGALORE,2005,BANGALORE,2110,1234567,0
Jet, JTA,9W  2404,MANGALORE,1655,BANGALORE,1805,1234567,0
Jet, JTA,9W  2352,MANGALORE,1400,BANGALORE,1515,134567,0
Jet, JTA,9W  2756,MANGALORE,1120,BANGALORE,1230,134567,0
Jet, JTA,9W  2400,MANGALORE,810,BANGALORE,920,1234567,0
Jet, JTA,9W  839,MANGALORE,700,BANGALORE,750,1234567,0
Jet, JTA,9W  2724,MADURAI,2110,CHENNAI(MADRAS),2235,1234567,0
Jet, JTA,9W  2346,MADURAI,1715,CHENNAI(MADRAS),1840,1234567,0
Jet, JTA,9W  2728,MADURAI,1500,CHENNAI(MADRAS),1625,1234567,0
Jet, JTA,9W  2344,MADURAI,1125,CHENNAI(MADRAS),1245,1234567,0
Jet, JTA,9W  2342,MADURAI,755,CHENNAI(MADRAS),910,1234567,0
Jet, JTA,9W  2362,MADURAI,1530,BANGALORE,1705,134567,0
Jet, JTA,9W  2362,MADURAI,1405,BANGALORE,1525,2,0
Jet, JTA,9W  367,LUCKNOW,1525,PUNE,1920,1234567,1
Jet, JTA,9W  704,LUCKNOW,1725,MUMBAI  (BOMBAY),1940,1234567,0
Jet, JTA,9W  360,LUCKNOW,1340,MUMBAI  (BOMBAY),1600,1234567,0
Jet, JTA,9W  2636,LUCKNOW,1945,DELHI,2120,1234567,0
Jet, JTA,9W  2638,LUCKNOW,1805,DELHI,1920,134567,0
Jet, JTA,9W  367,LUCKNOW,1525,DELHI,1635,1234567,0
Jet, JTA,9W  647,LUCKNOW,1050,DELHI,1210,1234567,0
Jet, JTA,9W  2466,LUCKNOW,725,DELHI,845,1234567,0
Jet, JTA,9W  2367,LEH,820,DELHI,945,1234567,0
Jet, JTA,9W  2369,LEH,740,DELHI,905,1234567,0
Jet, JTA,9W  9801,KOLKATA,1020,SILCHAR,1130,6,0
Jet, JTA,9W  2875,KOLKATA,510,SILCHAR,645,1234567,0
Jet, JTA,9W  618,KOLKATA,620,PUNE,1050,123457,1
Jet, JTA,9W  618,KOLKATA,545,PUNE,1010,6,1
Jet, JTA,9W  2682,KOLKATA,1610,PATNA,1745,1234567,0
Jet, JTA,9W  628,KOLKATA,2150,MUMBAI  (BOMBAY),30,1234567,0
Jet, JTA,9W  616,KOLKATA,1855,MUMBAI  (BOMBAY),2215,1234567,0
Jet, JTA,9W  610,KOLKATA,1615,MUMBAI  (BOMBAY),1850,123456,0
Jet, JTA,9W  610,KOLKATA,1615,MUMBAI  (BOMBAY),1850,7,0
Jet, JTA,9W  624,KOLKATA,1420,MUMBAI  (BOMBAY),1655,1234567,0
Jet, JTA,9W  630,KOLKATA,1145,MUMBAI  (BOMBAY),1430,1234567,0
Jet, JTA,9W  626,KOLKATA,925,MUMBAI  (BOMBAY),1205,123456,0
Jet, JTA,9W  626,KOLKATA,925,MUMBAI  (BOMBAY),1205,7,0
Jet, JTA,9W  618,KOLKATA,620,MUMBAI  (BOMBAY),855,123457,0
Jet, JTA,9W  618,KOLKATA,545,MUMBAI  (BOMBAY),825,6,0
Jet, JTA,9W  2643,KOLKATA,1155,JORHAT,1400,12356,0
Jet, JTA,9W  2843,KOLKATA,1155,IMPHAL,1400,47,0
Jet, JTA,9W  9803,KOLKATA,1020,IMPHAL,1140,135,0
Jet, JTA,9W  2473,KOLKATA,1805,GUWAHATI,1945,1234567,0
Jet, JTA,9W  2471,KOLKATA,1500,GUWAHATI,1645,1234567,0
Jet, JTA,9W  2843,KOLKATA,1155,GUWAHATI,1520,47,1
Jet, JTA,9W  2643,KOLKATA,1155,GUWAHATI,1520,12356,1
Jet, JTA,9W  9805,KOLKATA,1025,GUWAHATI,1140,24,0
Jet, JTA,9W  2479,KOLKATA,745,GUWAHATI,925,1234567,0
Jet, JTA,9W  2481,KOLKATA,600,GUWAHATI,740,1234567,0
Jet, JTA,9W  626,KOLKATA,925,GOA,1405,7,1
Jet, JTA,9W  626,KOLKATA,925,GOA,1405,123456,1
Jet, JTA,9W  2479,KOLKATA,745,DIBRUGARH,1115,1234567,1
Jet, JTA,9W  904,KOLKATA,1830,DELHI,2055,1234567,0
Jet, JTA,9W  662,KOLKATA,1030,BANGALORE,1300,13456,0
Jet, JTA,9W  662,KOLKATA,1030,BANGALORE,1330,7,0
Jet, JTA,9W  662,KOLKATA,950,BANGALORE,1220,2,0
Jet, JTA,9W  713,KOLKATA,1445,BAGDOGRA,1545,2,0
Jet, JTA,9W  713,KOLKATA,1020,BAGDOGRA,1135,7,0
Jet, JTA,9W  2769,KOLKATA,1020,AIZAWAL,1150,1234567,0
Jet, JTA,9W  2424,KHAJURAHO,1405,VARANASI,1450,1234567,0
Jet, JTA,9W  2424,KHAJURAHO,1405,DELHI,1655,1234567,1
Jet, JTA,9W  2643,JORHAT,1425,KOLKATA,1740,12356,1
Jet, JTA,9W  2643,JORHAT,1425,GUWAHATI,1520,12356,0
Jet, JTA,9W  335,JODHPUR,1330,MUMBAI  (BOMBAY),1520,1234567,0
Jet, JTA,9W  2552,JODHPUR,1120,DELHI,1300,1234567,0
Jet, JTA,9W  335,JODHPUR,1330,BANGALORE,1745,1234567,1
Jet, JTA,9W  607,JAMMU,1205,SRINAGAR,1255,1234567,0
Jet, JTA,9W  608,JAMMU,1505,DELHI,1625,1234567,0
Jet, JTA,9W  454,JAIPUR,2055,MUMBAI  (BOMBAY),2240,1234567,0
Jet, JTA,9W  2054,JAIPUR,1640,MUMBAI  (BOMBAY),1815,1234567,0
Jet, JTA,9W  2383,JAIPUR,820,MUMBAI  (BOMBAY),1010,1234567,0
Jet, JTA,9W  2258,JAIPUR,2255,DELHI,2350,6,0
Jet, JTA,9W  2258,JAIPUR,2235,DELHI,2350,123457,0
Jet, JTA,9W  2254,JAIPUR,2005,DELHI,2105,1234567,0
Jet, JTA,9W  2416,JAIPUR,1625,DELHI,1730,1234567,0
Jet, JTA,9W  2686,JAIPUR,1400,DELHI,1505,1234567,0
Jet, JTA,9W  2164,JAIPUR,1055,DELHI,1205,1234567,0
Jet, JTA,9W  2250,JAIPUR,720,DELHI,825,1234567,0
Jet, JTA,9W  2492,INDORE,1350,PUNE,1500,123457,0
Jet, JTA,9W  2386,INDORE,2055,MUMBAI  (BOMBAY),2210,1234567,0
Jet, JTA,9W  2794,INDORE,2020,DELHI,2225,6,0
Jet, JTA,9W  794,INDORE,2000,DELHI,2120,123457,0
Jet, JTA,9W  792,INDORE,1220,DELHI,1350,1234567,0
Jet, JTA,9W  2492,INDORE,1350,CHENNAI(MADRAS),1730,123457,1
Jet, JTA,9W  2843,IMPHAL,1425,KOLKATA,1740,47,1
Jet, JTA,9W  9804,IMPHAL,1210,KOLKATA,1335,135,0
Jet, JTA,9W  2843,IMPHAL,1425,GUWAHATI,1520,47,0
Jet, JTA,9W  2797,HYDERABAD,1625,RAJAHMUNDRY,1740,1234567,0
Jet, JTA,9W  2759,HYDERABAD,1305,RAJAHMUNDRY,1420,1234567,0
Jet, JTA,9W  2795,HYDERABAD,950,RAJAHMUNDRY,1100,1234567,0
Jet, JTA,9W  2574,HYDERABAD,2155,PUNE,2330,1234567,0
Jet, JTA,9W  2822,HYDERABAD,550,PUNE,705,1234567,0
Jet, JTA,9W  456,HYDERABAD,2145,MUMBAI  (BOMBAY),2305,1234567,0
Jet, JTA,9W  392,HYDERABAD,2040,MUMBAI  (BOMBAY),2200,1234567,0
Jet, JTA,9W  452,HYDERABAD,1810,MUMBAI  (BOMBAY),1935,1234567,0
Jet, JTA,9W  440,HYDERABAD,1220,MUMBAI  (BOMBAY),1345,234567,0
Jet, JTA,9W  440,HYDERABAD,1205,MUMBAI  (BOMBAY),1320,1,0
Jet, JTA,9W  458,HYDERABAD,925,MUMBAI  (BOMBAY),1045,7,0
Jet, JTA,9W  458,HYDERABAD,925,MUMBAI  (BOMBAY),1045,123456,0
Jet, JTA,9W  644,HYDERABAD,620,LUCKNOW,1020,1234567,1
Jet, JTA,9W  650,HYDERABAD,2035,DELHI,2240,1234567,0
Jet, JTA,9W  642,HYDERABAD,1300,DELHI,1510,1234567,0
Jet, JTA,9W  644,HYDERABAD,620,DELHI,815,1234567,0
Jet, JTA,9W  2802,HYDERABAD,1940,BANGALORE,2110,1234567,0
Jet, JTA,9W  2804,HYDERABAD,1430,BANGALORE,1600,2,0
Jet, JTA,9W  2804,HYDERABAD,1150,BANGALORE,1340,134567,0
Jet, JTA,9W  2742,HYDERABAD,805,BANGALORE,940,1234567,0
Jet, JTA,9W  2877,GUWAHATI,825,SILCHAR,920,1234567,0
Jet, JTA,9W  2474,GUWAHATI,2010,KOLKATA,2200,1234567,0
Jet, JTA,9W  2472,GUWAHATI,1800,KOLKATA,1955,1234567,0
Jet, JTA,9W  2843,GUWAHATI,1545,KOLKATA,1740,47,0
Jet, JTA,9W  2643,GUWAHATI,1545,KOLKATA,1740,12356,0
Jet, JTA,9W  2480,GUWAHATI,1335,KOLKATA,1520,1234567,0
Jet, JTA,9W  9806,GUWAHATI,1215,KOLKATA,1335,24,0
Jet, JTA,9W  2476,GUWAHATI,805,KOLKATA,955,1234567,0
Jet, JTA,9W  2479,GUWAHATI,950,DIBRUGARH,1115,1234567,0
Jet, JTA,9W  2648,GORAKHPUR,1525,DELHI,1715,1234567,0
Jet, JTA,9W  425,GOA,2255,MUMBAI  (BOMBAY),10,1234567,0
Jet, JTA,9W  427,GOA,1835,MUMBAI  (BOMBAY),1950,123456,0
Jet, JTA,9W  2385,GOA,1710,MUMBAI  (BOMBAY),1820,1234567,0
Jet, JTA,9W  627,GOA,1440,MUMBAI  (BOMBAY),1550,123456,0
Jet, JTA,9W  627,GOA,1440,MUMBAI  (BOMBAY),1550,7,0
Jet, JTA,9W  476,GOA,1300,MUMBAI  (BOMBAY),1415,1234567,0
Jet, JTA,9W  496,GOA,700,MUMBAI  (BOMBAY),815,1234567,0
Jet, JTA,9W  2374,GOA,435,MUMBAI  (BOMBAY),550,2,0
Jet, JTA,9W  2385,GOA,1710,INDORE,2025,1234567,1
Jet, JTA,9W  2952,GOA,1450,BANGALORE,1630,134567,0
Jet, JTA,9W  2952,GOA,1345,BANGALORE,1540,2,0
Jet, JTA,9W  2480,DIBRUGARH,1140,KOLKATA,1520,1234567,1
Jet, JTA,9W  2480,DIBRUGARH,1140,GUWAHATI,1310,1234567,0
Jet, JTA,9W  981,DELHI,1720,VIZAG,1940,1234567,0
Jet, JTA,9W  745,DELHI,1410,VARANASI,1535,2,0
Jet, JTA,9W  2423,DELHI,1050,VARANASI,1210,1234567,0
Jet, JTA,9W  2629,DELHI,1250,UDAIPUR,1355,1234567,0
Jet, JTA,9W  823,DELHI,1420,TRIVANDRUM,1900,1234567,1
Jet, JTA,9W  603,DELHI,1210,SRINAGAR,1340,1234567,0
Jet, JTA,9W  607,DELHI,1005,SRINAGAR,1255,1234567,1
Jet, JTA,9W  363,DELHI,2115,PUNE,2320,1234567,0
Jet, JTA,9W  369,DELHI,1915,PUNE,2120,1234567,0
Jet, JTA,9W  367,DELHI,1715,PUNE,1920,1234567,0
Jet, JTA,9W  795,DELHI,1455,PUNE,1710,6,0
Jet, JTA,9W  795,DELHI,1455,PUNE,1705,13457,0
Jet, JTA,9W  795,DELHI,1245,PUNE,1450,2,0
Jet, JTA,9W  365,DELHI,835,PUNE,1040,123457,0
Jet, JTA,9W  365,DELHI,755,PUNE,1000,6,0
Jet, JTA,9W  730,DELHI,1435,PATNA,1610,1234567,0
Jet, JTA,9W  727,DELHI,1130,PATNA,1310,1234567,0
Jet, JTA,9W  304,DELHI,2250,MUMBAI  (BOMBAY),50,1234567,0
Jet, JTA,9W  384,DELHI,2150,MUMBAI  (BOMBAY),5,1234567,0
Jet, JTA,9W  312,DELHI,2050,MUMBAI  (BOMBAY),2255,1234567,0
